Title,URL,Paragraph
FAKE NEWS: स्वामी विवेकानंद क्रिकेट खेळतानाचा हा फोटो नाही,https://marathi.factcrescendo.com/edited-image-viral-as-swami-vivekananda-playing-cricket-in-kolkata/,"स्वामी विवेकानंद यांच्या जयंतीनिमित्त सोशल मीडियावर त्यांना अभिवादन करणाऱ्या पोस्ट मोठ्या प्रमाणात करण्यात आल्या. त्यात एक लक्षवेधून घेणारा फोटोदेखील शेअर होत आहे. क्रिकेट गोलंदाजाच्या फोटोसोबत दावा केला जात आहे की, तो गोलंदाज दुसरा तिसरा कोणी नसून स्वामी विवेकानंद आहेत.  फॅक्ट क्रेसेंडोच्या वाचकांनी याविषयी आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती […]"
FAKE : चाईल्ड हेल्पलाईन क्रमांक (1098) उरलेले अन्न गोळा करण्यासाठी नाही,https://marathi.factcrescendo.com/childline-helpline-1098-is-not-for-leftover-food-pick-up-services/,लग्नसमारंभातील उरलेले अन्न फेकून देण्याऐवजी ते गरजूंना वाटण्यासाठी चाईल्ड हेल्पलाईन क्रमांकावर (1098) संपर्क साधण्याचे आवाहन करणारा मेसेज व्हायरल होत आहे. अधिकचे अन्न वाया जाण्याऐवजी ते गोरगरीबांना मिळावे या हेतूने प्रंतप्रधान नरेंद्र मोदींनी ही सेवा सुरू केल्याचे मेसेजमध्ये म्हटले आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी याविषयी आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती […]
चौथीच्या पुस्तकातून मुस्लिमांचे उदात्तीकरण सुरू आहे का? वाचा ईदविषयक ‘त्या’ धड्यामागचे सत्य,https://marathi.factcrescendo.com/false-claim-viral-about-islamization/,"महाआघाडीच्या सरकारच्या काळात चौथीच्या पुस्तकातून मुस्लिमांचे उदात्तीकरण सुरू असल्याचा आरोप केला जात आहे. मराठीच्या पुस्तकातील ईदविषयक धड्याखालील प्रश्नांवर आक्षेप घेत दावा केला जात आहे की, शिवसेना-राष्ट्रवादी-काँग्रेस पक्षाचे सरकार आल्यानंतर हा असा धडा मुलांच्या अभ्यासक्रमात समाविष्ट करण्यात आला. फॅक्ट क्रेसेंडोच्या वाचकांनी याविषयी आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले, की […]"
“चीनने कोरोना तयार केला”? नोबेल विजेते शास्त्रज्ञ तासुकू होंजो यांच्या नावाने खोटा मेसेज व्हायरल,https://marathi.factcrescendo.com/false-statement-in-the-name-of-nobel-prize-winner-tasuku-honjo-about-covid-19/,"कोरोना विषाणूचा उगम कसा झाला याविषयी अनेक तर्कवितर्क लढविले जातात. चीनमधील वुहान प्रयोगशाळेत हा विषाणू तयार करण्यात आला असे काही जण मानतात आणि चीनने मुद्दामहून हा विषाणू पसरविला असाही आरोप केला जातो. अद्याप याविषयी कोणताही ठोस पुरावा समोर आलेला नाही, तरी अनेक जण अशा आशयाचे मेसेज पसरवित राहतात.  आता तर नोबेल विजेते शास्त्रज्ञाचा दाखला देत […]"
सचिन तेंडुलकरने सिंधुताई सपकाळ यांना खांदा दिला नाही; हा फोटो जुना आहे,https://marathi.factcrescendo.com/old-photo-of-sachin-tendulkar-viral-as-him-giving-shoulder-in-sindhutai-sapkal-funeral/,"ज्येष्ठ सामाजिक कार्यकर्त्या सिंधुताई सपकाळ (74) यांचे हृदयविकाराच्या झटक्याने मंगळवारी (चार जानेवारी) निधन झाले. त्यांच्या पार्थिवावर बुधवारी (पाच जानेवारी) ठोसरपागा येथे अंत्यसंस्कार करण्यात आले. सोशल मीडियावर त्यांना श्रद्धांजली अर्पण करणारे अनेक फोटो, व्हिडिओ आणि स्टेटस/स्टोरी शेअर केल्या गेल्या. यामध्ये क्रिकेटपटू सचिन तेंडुलकरचादेखील एक फोटो व्हायरल झाला. सचिनने सिंधुताई सपकाळ यांच्या अंत्ययात्रेत त्यांना खांदा दिला, असा […]"
मोबाईल चार्जिंगला लावून बोलताना मेंदूला ‘शॉक’ लागून या व्यक्तीचा मृत्यू झाला नाही; वाचा सत्य,https://marathi.factcrescendo.com/scripted-video-shared-as-death-due-to-shock-to-brain-mobile-charging/,"फेसबुकवर सध्या व्ह्यूव्ज आणि लाईक्स मिळवण्यासाठी ‘सामाजिक संदेश’ देण्याच्या नावाखाली स्क्रीप्टेड व्हिडिओ तयार करण्याची जणूकाही चढाओढ लागलेली आहे. अशा या नाट्यरूपी व्हिडिओतील प्रसंगांना खऱ्याखुऱ्या घटना मानून यूजर्सदेखील शेअर करत असतात.  या ट्रेंडमध्ये आणखी एका व्हिडिओची भर पडली आहे. फोनवर बोलता बोलता कोसळलेल्या एका व्यक्तीचा व्हिडिओ शेअर करून दावा केला जात आहे, की मोबाईल चार्जिंगला लावून […]"
FAKE NEWS: आर्यन खानला नशेत विमानतळावर लघवी करताना पकडण्यात आले का?,https://marathi.factcrescendo.com/video-of-hollywood-actor-viral-as-aryan-khan-urinating-at-us-airport/,"गेल्या ऑक्टोबर महिन्यात ड्रग्ज प्रकरणात चर्चेत आलेल्या आर्यन खानबाबत नववर्षाच्या सुरुवातीलचा नवा दावा व्हायरल होत आहे. विमानतळावरच सर्वांसमोर लघवी करणाऱ्या एका तरुणाचा व्हिडिओ शेअर करत म्हटले जात आहे की, हा तरुण म्हणजे शाहरुख खानचा मुलगा आर्यन खान आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती […]"
मुंबई-गोवा तेजस एक्सेप्रेस नाताळानिमित्त सजविण्यात आली नव्हती; हा व्हिडिओ इंग्लंडमधील आहे,https://marathi.factcrescendo.com/video-from-england-viral-as-christmas-special-mumbai-goa-tejas-express-train/,"सोशल मीडियावर विद्युतरोषणाईने सजलेल्या एका रेल्वेचा व्हिडिओ शेअर करून दावा केला जात आहे की, नाताळानिमित्त मुंबई-गोव्या दरम्यान धावणारी तेजस एक्सप्रेस रेल्वे अशा तऱ्हेने सजविण्यात आली होती. काही जणांनी हाच व्हिडिओ नववर्षानिमित्त करण्यात आलेल्या रोषणाईचा म्हटले आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले की, […]"
‘या’ फोटोत पंतप्रधान नरेंद्र मोदी IAS आरती डोगरा यांच्या पाया पडले नव्हते; वाचा सत्य,https://marathi.factcrescendo.com/pm-modi-did-not-touch-feet-of-ias-aarti-dogra-during-varanasi-tour/,"पंतप्रधान नरेंद्र मोदी यांनी नुकतेच काशी विश्वनाथ कॉरिडॉर प्रकल्पाचे उद्घाटन केले. या कार्यक्रमाच्या दरम्यान त्यांनी कमी उंची असलेल्या एका महिलेला झुकून प्रणाम केला. या क्षणाचा फोटो सोशल मीडियावर खूप व्हायरल झाला. या फोटोसोबत आता दावा केला जात आहे की, पंतप्रधानांनी ज्या महिलेच्या पाया पडले त्या आयएएस अधिकारी आरती डोगरा होत्या. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो […]"
तिरुपती बालाजी मंदिराच्या ट्रस्टीच्या घरातून मिळालेल्या सोन्याचा हा व्हिडिओ नाही; वाचा सत्य,https://marathi.factcrescendo.com/stolen-gold-seized-in-vellore-falsely-shared-as-from-raid-at-tirupati-trustees-home/,"तिरुपती बालाजी देवस्थानाच्या एका विश्वस्ताच्या घरातून 128 किलो सोनं आणि 150 कोटी रुपये रोकड जप्त करण्यात आली, अशा दाव्यासह टेबलवर ठेवलेल्या दागिन्यांचा व्हिडिओ व्हायरल होत आहे. सदरील विश्वस्ताच्या घरी आयकर विभागाने धाड टाकली असता एवढी मोठी अवैध संपत्ती सापडली, असे व्हायरल मेसेज म्हटले आहे.  फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून […]"
सीरियातील हेलिकॉप्टर स्फोटाचा व्हिडिओ बिपिन रावत यांच्या निधनाचा सांगत व्हायरल,https://marathi.factcrescendo.com/old-video-from-syria-went-viral-as-cds-bipin-rawats-chopper-crash/,"भारतीय संरक्षण दलाचे प्रमुख जनरल बिपिन रावत यांचे या महिन्याच्या सुरूवातील हेलिकॉप्टर कोसळून निधन झाले. त्यांच्या हेलिकॉप्टरच्या अपघाताचे व्हिडिओ म्हणून अनेक क्लिप्स व्हायरल झाल्या. अशाच एका क्लिपमध्ये हवेत गटंगळ्या खाणाऱ्या पेटलेल्या हेलिकॉप्टरचा व्हिडिओ शेअर करून दावा केला जात आहे की, तो बिपिन रावत यांच्या अपघाताचा आहे.  फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर […]"
"स्टेजवर गाणे गाणारे हे अधिकारी बिपिन रावत नाहीत; त्यांचे नाव गिरीश लुथ्रा, वाचा सत्य",https://marathi.factcrescendo.com/video-of-girish-luthra-singing-viral-as-bipin-rawat-performing-song/,"भारताचे पहिले संरक्षण दलांचे प्रमुख (CDS) जनरल बिपिन रावत यांचे नुकतेच हेलिकॉप्टर कोसळून झालेल्या अपघातात निधन झाले. त्यानंतर स्टेजवर गाणे गाणाऱ्या एका सैन्य अधिकाऱ्याचा व्हिडिओ शेअर करून दावा केला जात आहे की, हा व्हिडिओ बिपिन रावत यांचा आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती […]"
सैनिकांशी हुज्जत घालणाऱ्या लोकांचा हा व्हिडिओ नागालँडमधील नाही; तो तर आहे कोलंबियातील,https://marathi.factcrescendo.com/old-video-from-colombia-viral-as-recent-killings-in-nagaland/,भारतीय सैन्याच्या एका गस्ती पथकाने 4 डिसेंबर रोजी नागालँडमध्ये मजुरांच्या एका गटावर केलेला गोळीबार आणि त्यानंतर सामान्य नागरिक व सैन्यात झालेल्या झटापटीत 13 सामान्य नागरिकांचा मृत्यू झाला होता. सैन्याने हा प्रकार गैरसमजातून झाल्याचे स्पष्टीकरण दिले होते; पण स्थानिक नागरिकांनी सैन्याचा हा दावा फेटाळून लावला होता. यानंतर सोशल मीडियावर सैनिक आणि सामान्य लोक यांचा शेतात हुज्जत […]
अरुणाचलमध्ये कोसळलेल्या हेलिकॉप्टरचा जुना व्हिडिओ बिपिन रावत यांच्या अपघाताचा म्हणून व्हायरल,https://marathi.factcrescendo.com/old-video-from-arunachal-pradesh-viral-as-recent-cds-general-bipin-rawats-chopper-crash/,"संरक्षण दलाचे प्रमुख जनरल बिपिन रावत, त्यांची पत्नी आणि इतर 11 जणांचा तमिळनाडू येथे हेलिकॉप्टर कोसळून बुधवारी मृत्यू झाला. या घटनेचे व्हिडिओ आणि फोटो म्हणून अनेक जुने व असंबंधित व्हिडिओ आणि फोटो व्हायरल होत आहेत. अशाच एका व्हायरल व्हिडिओमध्ये दुर्गम भागात हेलिकॉप्टर उतरताना कोसळताना दिसते. यासोबत दावा केला जात आहे की, हा व्हिडिओ जनरल बिपिन […]"
FAKE NEWS: मराठी साहित्य संमेलनाचे उद्घाटन कुराणातील आयत वाचून झाले होते का?,https://marathi.factcrescendo.com/quran-ayats-were-not-recited-at-the-opening-ceremony-of-marathi-sahitya-sammelan/,"नाशिक येथे नुकेतच पार पडलेल्या 94 व्या अखिल भारतीय मराठी साहित्य संमेलनाविषयी वादग्रस्त दावा केला जात आहे. राष्ट्रवादीचे नेते जितेंद्र आव्हाड आणि सुप्रिया सुळे यांचा प्रार्थना करतानाचा फोटो शेअर करून म्हटले जात आहे की, मराठी संमेलनाच्या उद्घाटनप्रसंगी कुराणातील आयत पठण करण्यात आले होते. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट […]"
FACT CHECK: 1963 साली ‘द ओमिक्रॉन व्हेरिएंट’ नावाची फिल्म आली होती का?,https://marathi.factcrescendo.com/fact-check-movie-poster-of-the-omicron-variant-is-fake-and-altered/,जगावर कोरोना व्हायरसच्या नव्या ओमिक्रॉन व्हेरिएंटचे संकट गडद होत आहे. त्याविषयी विविध दावेसुद्धा केले जात आहे. त्यातच भर म्हणून आता एका चित्रपटाचे पोस्टर शेअर केले जात आहे. ‘द ओमिक्रॉन व्हेरिएंट’ नावाचा हा चित्रपट 1963 साली प्रदर्शित झाला होता असा म्हटले जात आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक […]
"शरद पवार, देवेंद्र फडणवीस आणि अमित शहा एकत्र? काय आहे या फोटोचे सत्य?",https://marathi.factcrescendo.com/morphed-photo-of-sharad-pawar-meeting-with-amith-shah-and-devendra-fadnavis/,"महाविकास आघाडीच्या सरकारला नुकतीच दोन वर्षे पूर्ण झाली. तसेच, नारायण राणे यांनी मविआ सरकार पडणार असून मार्च महिन्यामध्ये भाजपचे सरकार येणार असल्याचे विधान केले होते. त्यानंतर गेल्या आठवड्यात भाजपचे महाराष्ट्रातील अनेक नेते दिल्लीत होते. या पार्श्वभूमीवर एक फोटो व्हायरल झाला ज्यामध्ये शरद पवार, देवेंद्र फडणवीस आणि गृहमंत्री अमित शहा एकत्र बसलेले दिसत आहेत. यावरून राष्ट्रवादी […]"
WHO च्या नावाने फिरणारे ते कोरोना व्हेरियंट्सचे वेळापत्रक फेक; अफवांवर विश्वास ठेवू नका,https://marathi.factcrescendo.com/fake-chart-of-covid-omicron-variant-release-schedule-in-the-name-of-who-goes-viral/,गेल्या दोन वर्षांपासून कोरोना विषाणूने संपूर्ण जगात हाहाकार माजवलेला आहे. आता कुठे परिस्थिती पूर्वपदावर येत होत कि कोरोनाचा नवा ओमिक्रॉन (Omicron) व्हेरियंट समोर आला आहे. दक्षिण आफ्रिकेत गेल्या आठवड्यात कोरोनाचे हे नवे रुप आढळले आहे. त्यामुळे पुन्हा एकदा जगावर कोरोनाचे सावट निर्माण झाले आहे. या पार्श्वभूमीवर सोशल मीडियावर कोरोनाचे नवनवीन व्हेरियंट्स कोणकोणत्या महिन्यात पसरणार याचे […]
हा खरंच 201 वर्षांच्या समाधिस्थ बौद्ध भिक्खूंचा फोटो आहे का? वाचा सत्य,https://marathi.factcrescendo.com/fact-check-was-a-201-year-old-monk-found-alive-in-nepal/,"सोशल मीडियावर एका भिक्खूचा फोटो शेअर करून दावा केला जात आहे की, ते 201 वर्षांचे जगातील सर्वात वृद्ध मानले जाणारे तिबेटी बौद्ध भिक्खू असून नेपाळमधील पर्वतांमध्ये ध्यानस्थ होते. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले की, हा दावा असत्य आहे. हा फोटो थायलंडमधील 92 […]"
इस्रायलमधील पिरॅमिड पुलावरील रेल्वेचा तो व्हिडिओ बनावट; वाचा सत्य,https://marathi.factcrescendo.com/simulation-video-passed-off-as-real-train-on-pyramid-bridge-in-israel/,"अतिप्रगतशील देश म्हणून इस्रायलचे नेहमीच नाव घेतले जाते. इस्रायली तंत्रज्ञानाचे तर नेहमीच नाव घेतले जाते. यातच भर म्हणून आता इस्रायलमधील इंजिनिअरिंगचे अचंबित करणारे उदाहरण म्हणून एक व्हिडिओ व्हायरल होत आहे.  मनोऱ्यासम भासणाऱ्या रेल्वेपटरी वरून जाणाऱ्या रेल्वेच्या व्हिडिओसोबत दावा केला जात आहे की, अशा प्रकारच्या ‘पिरॅमिड’ पुलामुळे दोन शहरातील अंतर कमी झाले. फॅक्ट क्रेसेंडोच्या वाचकांनी हा […]"
पाकिस्तानातील व्हिडिओ मुंबईत त्रिपुरा हिंसाचाराविरोधातील आंदोलनाचा म्हणून व्हायरल; वाचा सत्य,https://marathi.factcrescendo.com/video-from-pakistan-falsely-passed-off-as-anti-tripura-violence-protest-in-mumbai/,"त्रिपुरातून सांप्रदायिक हिंसाचाऱ्याच्या बातम्या येत असताना देशभरात याविषयी प्रतिक्रिया उमटत आहेत. या पार्श्वभूमीवर एका जमावाचा व्हिडिओ शेअर करून दावा केला जात आहे की, त्रिपुरातील हिंसाचाराविरोधात मुंबईत काढलेल्या प्रदर्शनाचा हा व्हिडिओ आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले की हा व्हिडिओ पाकिस्तानातील एका धार्मिक […]"
ऑस्ट्रेलियाची जर्सी घालून ‘भारत माता की जय’ म्हणणारा व्यक्तीच्या व्हिडिओचे सत्य काय?,https://marathi.factcrescendo.com/old-video-of-australian-cricket-fan-chanting-bharat-mata-ki-jai-resurfaced/,"यूएईमध्ये नुकतेच पार पडलेल्या टी-20 विश्वचषकामध्ये भारतीय संघ पहिल्या फेरीतूनच बाद झाला. त्यानंतर उपांत्य फेरीत ऑस्ट्रेलियाने पाकिस्तानचे आवाहन संपुष्टात आणले. या सामन्यानंतर सोशल मीडियावर एक व्हिडिओ खूप पसरला. यात ऑस्ट्रेलियन क्रिकेट टीमची जर्सी घातलेली एक व्यक्ती स्टेडियममध्ये भारत माता की जय, वंदे मातरम अशी घोषणाबाजी करताना दिसतो. हा व्हिडिओ शेअर करून कोणी दावा करत आहे […]"
FAKE NEWS: इंग्लंडला ‘इस्लामिक राष्ट्र’ घोषित करण्याच्या मागणीसाठी प्रदर्शन करण्यात आले का?,https://marathi.factcrescendo.com/does-this-video-show-muslims-demanding-uk-to-be-declared-islamic-state/,"सोशल मीडियावर दावा केला जात आहे की, इंग्लंडला ‘इस्लामिक राष्ट्र’ घोषित करा या मागणीसाठी मुस्लिम समुदायाने लंडनमध्ये प्रदर्शन केले. सोबत प्रदर्शनाचा व्हिडिओदेखील शेअर केले जात आहेत.  फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली.  पडताळणीअंती कळाले की, हा दावा खोटा आहे. यामध्ये इस्लामिक राष्ट्र घोषित करा अशी […]"
पाकिस्तानच्या सांगण्यावरून चीनने भारतात विषारी फटाके पाठवल्याचा मेसेज खोटा,https://marathi.factcrescendo.com/fake-message-viral-about-china-sending-poisonous-firecrackers-in-india/,"दिवाळी जशीजशी जवळ येत आहे तशी फटाक्यांबाबतचे मेसेज येणे सुरू झाले आहे. अशाच एका व्हायरल मेसेजमध्ये गृह मंत्रालयाचा दाखला देत म्हटले आहे की, पाकिस्तानच्या सांगण्यावरून चीनने भारतात आरोग्याला धोकादायक असणारे फटाके पाठविले आहेत. दमा आणि डोळ्यांचे आजार होऊ शकतील असे विषारी वायू या फटक्यांमध्ये असल्यामुळे ते न खरेदी करण्याचे आवाहन करण्यात आले आहे. फॅक्ट क्रेसेंडोच्या […]"
FAKE: प्रियंका गांधी यांचा काँग्रेस पक्षचिन्हाची रांगोळी झाडतानाचा व्हिडिओ बनावट,https://marathi.factcrescendo.com/edited-video-of-priyanka-gandhi-sweeping-congress-logo-rangoli-goes-viral/,उत्तर प्रदेशातील लखीमपूर खेरी येथे भेट देण्यासाठी मज्जाव करीत काँग्रेस नेत्या प्रियंका गांधी यांना पोलिसांनी स्थानबद्ध केले होते. त्यामुळे सध्या त्या चर्चेत आहेत. या पार्श्वभूमीवर त्यांचा एक व्हिडिओ व्हायरल होत आहे. या व्हिडिओमध्ये प्रियंका गांधी एका रुममध्ये काँग्रेस पक्षाचिन्हाची रांगोळी झाडताना दिसतात. फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडिओ आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक […]
नारळ पाणी गरम करून पिल्याने कॅन्सर बरा होतो का? टाटा हॉस्पिटलच्या नावाने फेक मेसेज व्हायरल,https://marathi.factcrescendo.com/fake-message-about-hot-coconut-water-as-cure-to-cancer/,"सोशल मीडियावर आरोग्यविषयी सल्ला देणाऱ्या मेसेजचा सुळसुळाट असतो. अशाच एका व्हायरल मेसेजमध्ये मुंबईच्या टाटा मेमोरियल सेंटरचा दाखला देत सल्ला दिला आहे की, नारळाचे पाणी गरम करून पिल्याने कर्करोगाच्या पेशी नष्ट होतात. निरोगी राहण्यासाठी जास्तीतजास्त लोकांपर्यंत ही माहिती पोहचविण्याचे आवाहनही यामध्ये केलेले आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक […]"
फेक न्यूजः IAS टॉपर मुलीने वडिलांना त्यांच्याच रिक्षात बसवून फिरवले का?,https://marathi.factcrescendo.com/fake-news-viral-as-ias-topper-pulling-her-father-in-a-hand-rickshaw-in-kolkata/,"हातरिक्षामध्ये बसलेल्या एका व्यक्तीला ओढत असलेल्या तरुण मुलीचा फोटो सोशल मीडियावर शेअर केला जात आहे. सोबत दावा केला जात आहे की, कोलकातामधील या मुलीने आयएएस टॉपर झाल्यानंतर आपल्या वडिलांना त्यांच्याच हातरिक्षात बसवून स्वतः ओढत शहरभर फिरवले.  फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले की, […]"
गांधी जयंतीच्या जाहिरातीत गांधींऐवजी अरविंद केजरीवाल यांचाच मोठा फोटो वापरण्यात आला का?,https://marathi.factcrescendo.com/morphed-ad-going-viral-targeting-arvind-kejariwal-on-gandhi-jayanti/,दिल्ली सरकारतर्फे प्रकाशित करण्यात आलेल्या एका कथित जाहिरातीचा फोटो व्हायरल होत आहे. गांधी जयंतीनिमित्त अभिवादन करणाऱ्या या जाहिरातीमध्ये महात्मा गांधींऐवजी केजरीवाल यांचाच मोठा फोटो वापरल्याचे दिसते. या व्हायरल जाहिरतीवरून नेटकरी केजरीवाल यांच्यावर गांधींना डावलून ‘स्वतःची टिमकी वाजविली’ अशी टीका करून खिल्ली उठवित आहेत.  फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट […]
FAKE NEWS: अमेरिकेने शिवाजी महाराजांचा फोटो 100 डॉलरच्या नोटेवर छापला का?,https://marathi.factcrescendo.com/us-govt-did-not-publish-shivaji-maharaj-photo-on-hundred-dollar-bill/,"अमेरिकेने शिवजयंतीला (19 फेब्रुवारी) ‘जागतिक छत्रपती दिन’ म्हणून घोषित केले, असा दावा करण्यात येत आहे. एवढेच नाही तर अमेरिकेतील शंभर डॉलरवर शिवाजी महाराजांचा फोटो असणारी एक नोटसुद्धा व्हायरल मेसेजमध्ये दिलेली आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली.  पडताळणीअंती कळाले की, हा दावा खोटा आहे. ही […]"
मुंबईतील खड्डेमय रस्त्याचा फोटो नागपुरच्या नावाने व्हायरल; वाचा सत्य,https://marathi.factcrescendo.com/old-image-of-huge-potholes-on-road-in-mumbai-viral-as-bhandara/,"एका खड्डेमय रस्त्याचा फोटो शेअर करून दावा केला जात आहे की, नागपूरमधील भंडारा रोडची अशी दयनीय अवस्था झाली आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली.  पडताळणीअंती कळाले की, हा दावा खोटा आहे. हा फोटो नागपुरचा नाही. काय आहे दावा? उंचीवरून काढलेल्या या फोटोमध्ये अक्षरशः चाळणी […]"
FAKE NEWS: न्यूयॉर्क टाईम्सने पंतप्रधान मोदींना “जगाची सर्वोत्तम आशा” म्हटले का?,https://marathi.factcrescendo.com/fabricated-new-york-times-front-page-news-about-pm-modi-goes-viral/,"पंतप्रधान नरेंद्र मोदींच्या अमेरिका दौऱ्याच्या पार्श्वभूमीवर जगप्रसिद्ध वृत्तपत्र न्यूयॉर्क टाईम्सच्या कथित पहिल्या पानाचा फोटो व्हायरल होत आहे. या फोटोमध्ये पंतप्रधान मोदींचे पूर्ण पानभर छायाचित्र असून, त्यांना “जगाची शेवटची व सर्वोत्तम आशा” असे म्हटलेले आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले की, हा दावा […]"
लंडनमधील बसचा फोटो मुंबईची नवी डबल डेकर बस म्हणून व्हायरल; वाचा सत्य,https://marathi.factcrescendo.com/image-of-london-bus-viral-as-new-best-double-decker-in-mumbai/,"मुंबईच्या खास ओळख असलेल्या डबल डेकर बसचा नवा लूक म्हणून एका अत्याधुनिक बसचा फोटो व्हायरल होत आहे. दावा केला जात आहे की, ही नवीकोरी बस मुंबईतील कुलाबा आगारामध्ये दाखल झाली आहे.  फॅक्ट क्रेसेंडोच्या वाचकांनी हा फोटो आमच्या व्हॉटसअॅप फॅक्टलाईन क्रमांकवर (9049053770) पाठवून फॅक्ट चेक करण्याची विनंती केली. पडताळणीअंती कळाले की, हा दावा खोटा आहे. व्हायरल […]"
FAKE NEWS: सिंगापूर सरकारने रुग्णांचे शवविच्छेदन करून कोरोना विषाणू अस्तित्वात नसल्याचे म्हटले का?,https://marathi.factcrescendo.com/did-singapore-declare-coronavirus-as-bacteria-after-autopsies-on-patients/,"कोरोना विषाणूचा उगम आणि अस्तित्व याविषयी सोशल मीडियावर धदांत खोटे दावे आणि माहिती पसरविली जाते. त्यात भर म्हणून आणखी एक मेसेज व्हायरल होत आहे.  सिंगापुर जागितक आरोग्य संघटनेची (WHO) बंदी धुडकावून लावत कोविडमुळे मृत पावलेल्या रुग्णांचे शवविच्छेदन केले आणि त्यातून कळाले की, कोरोना हा काही विषाणू नसून एक साधा जीवाणू आहे, असा मेसेजमध्ये दावा केलेला […]"
